review,tokens,explicit aspects,explicit opinion,implicit aspects,implicit opinion,is_suggestion,explicit aspects positions,explicit opinion positions,aspect_tags,review_number,total_aspects,has_aspect,fold
"Se você pensa que comprando uma Smart tv terá acesso ao yutube, filmes etc... Não se engane, você precisa de internet de pelo menos 2 megas, tem gente que acha que Smart tv é só ligar e terá todos os conteúdos, mesmo sem internet. A entrega foi dentro do prazo. Com ela você consegue navegar na internet pelo browser, e abrir sites. Não posso opinar muito pela qualidade do produtos porque dei as duas tvs de presente as minhas sobrinhas.","['Se', 'você', 'pensa', 'que', 'comprando', 'uma', 'Smart', 'tv', 'terá', 'acesso', 'a', 'o', 'yutube', ',', 'filmes', 'etc', '...', 'Não', 'se', 'engane', ',', 'você', 'precisa', 'de', 'internet', 'de', 'pelo', 'menos', '2', 'megas', ',', 'tem', 'gente', 'que', 'acha', 'que', 'Smart', 'tv', 'é', 'só', 'ligar', 'e', 'terá', 'todos', 'os', 'conteúdos', ',', 'mesmo', 'sem', 'internet', '.', 'A', 'entrega', 'foi', 'dentro', 'do', 'prazo', '.', 'Com', 'ela', 'você', 'consegue', 'navegar', 'na', 'internet', 'pelo', 'browser', ',', 'e', 'abrir', 'sites', '.', 'Não', 'posso', 'opinar', 'muito', 'pela', 'qualidade', 'do', 'produtos', 'porque', 'dei', 'as', 'duas', 'tvs', 'de', 'presente', 'as', 'minhas', 'sobrinhas', '.']","['internet', 'entrega']","['você precisa', 'dentro do prazo']",[],[],,"[[24, 25], [52, 53]]","[[21, 23], [54, 57]]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1086,2,1,6
"Produto excelente, ótimo para a Netflix, com carregamento super rápido, com internet de 1 mega, é uma boa opção pra quem procura uma Smart TV, recomendo. A entrega ocorreu dentro do prazo, era prevista para doze dias e foi entregue em 7.","['Produto', 'excelente', ',', 'ótimo', 'para', 'a', 'Netflix', ',', 'com', 'carregamento', 'super', 'rápido', ',', 'com', 'internet', 'de', '1', 'mega', ',', 'é', 'uma', 'boa', 'opção', 'pra', 'quem', 'procura', 'uma', 'Smart', 'TV', ',', 'recomendo', '.', 'A', 'entrega', 'ocorreu', 'dentro', 'do', 'prazo', ',', 'era', 'prevista', 'para', 'doze', 'dias', 'e', 'foi', 'entregue', 'em', '7', '.']","['produto', 'netflix', 'carregamento', 'recomendo', 'entrega']","['excelente', 'ótimo', 'super rápido', 'smart tv', 'dentro do prazo']",[],[],,"[[0, 1], [6, 7], [9, 10], [30, 31], [33, 34]]","[[1, 2], [3, 4], [10, 12], [27, 29], [35, 38]]","['B-ASP', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1005,5,1,6
"Veio no prazo, muito boa a tv, recomendo, boa qualidade.","['Veio', 'no', 'prazo', ',', 'muito', 'boa', 'a', 'tv', ',', 'recomendo', ',', 'boa', 'qualidade', '.']",['tv'],['muito boa'],"['entrega', 'produto', 'produto']","['veio no prazo', 'recomendo', 'boa qualidade']",,"[[7, 8]]","[[4, 6]]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O']",648,1,1,6
"Entrega perfeita, dentro dos conformes, e bem antes do prazo","['Entrega', 'perfeita', ',', 'dentro', 'dos', 'conformes', ',', 'e', 'bem', 'antes', 'do', 'prazo']",['entrega'],['perfeita'],[],[],,"[[0, 1]]","[[1, 2]]","['B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",628,1,1,6
Fácil manuseio e montagem Aplicativos intuitivos TV leve Muito bonita Entrega muito rápida comprei na segunda na quarta ela chegou submarino está de parabéns,"['Fácil', 'manuseio', 'e', 'montagem', 'Aplicativos', 'intuitivos', 'TV', 'leve', 'Muito', 'bonita', 'Entrega', 'muito', 'rápida', 'comprei', 'na', 'segunda', 'na', 'quarta', 'ela', 'chegou', 'submarino', 'está', 'de', 'parabéns']","['manuseio', 'montagem', 'aplicativos', 'entrega']","['fácil', 'fácil', 'intuitivos', 'muito rápida']","['peso', 'design']","['leve', 'muito bonita']",,"[[1, 2], [3, 4], [4, 5], [10, 11]]","[[0, 1], [0, 1], [5, 6], [11, 13]]","['O', 'B-ASP', 'O', 'B-ASP', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",199,4,1,6
"Comprei a Tv para a minha mãe. Ela recebeu, mas como estava doente acabou não abrindo. Uns 15 dias depois, quando resolvi abrir para ela, descobrimos que a tela estava danificada. Nem chegamos a ligar o equipamento com medo de explodir. A caixa não apresentava nenhum indícios de avaria. Nunca poderíamos imaginar que algo desse tipo aconteceria.","['Comprei', 'a', 'Tv', 'para', 'a', 'minha', 'mãe', '.', 'Ela', 'recebeu', ',', 'mas', 'como', 'estava', 'doente', 'acabou', 'não', 'abrindo', '.', 'Uns', '15', 'dias', 'depois', ',', 'quando', 'resolvi', 'abrir', 'para', 'ela', ',', 'descobrimos', 'que', 'a', 'tela', 'estava', 'danificada', '.', 'Nem', 'chegamos', 'a', 'ligar', 'o', 'equipamento', 'com', 'medo', 'de', 'explodir', '.', 'A', 'caixa', 'não', 'apresentava', 'nenhum', 'indícios', 'de', 'avaria', '.', 'Nunca', 'poderíamos', 'imaginar', 'que', 'algo', 'd', 'esse', 'tipo', 'aconteceria', '.']",['tela'],['danificada'],[],[],,"[[33, 34]]","[[35, 36]]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1015,1,1,6
Primeiro gostaria de parabenizar a logística do Submarino junto a transportadora que realizou a entrega no prazo mesmo com as dificuldades devido a greve dos caminhoneiros. Já instalei a TV e está funcionando perfeitamente até o momento como os recursos dentro de esperado para compra. Samsung é uma marca em que confio e recomendo bastante a compra para quem quer uma TV de entrada.,"['Primeiro', 'gostaria', 'de', 'parabenizar', 'a', 'logística', 'do', 'Submarino', 'junto', 'a', 'transportadora', 'que', 'realizou', 'a', 'entrega', 'no', 'prazo', 'mesmo', 'com', 'as', 'dificuldades', 'devido', 'a', 'greve', 'dos', 'caminhoneiros', '.', 'Já', 'instalei', 'a', 'TV', 'e', 'está', 'funcionando', 'perfeitamente', 'até', 'o', 'momento', 'como', 'os', 'recursos', 'dentro', 'de', 'esperado', 'para', 'compra', '.', 'Samsung', 'é', 'uma', 'marca', 'em', 'que', 'confio', 'e', 'recomendo', 'bastante', 'a', 'compra', 'para', 'quem', 'quer', 'uma', 'TV', 'de', 'entrada', '.']","['entrega', 'tv', 'recursos']","['no prazo', 'funcionando perfeitamente', 'dentro de esperado']",[],[],,"[[14, 15], [30, 31], [40, 41]]","[[15, 17], [33, 35], [41, 44]]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1077,3,1,6
"Adorei, menu de fácil acesso, super fácil de instalar. Realmente cumpre as especificações técnicas! Recomendo!!","['Adorei', ',', 'menu', 'de', 'fácil', 'acesso', ',', 'super', 'fácil', 'de', 'instalar', '.', 'Realmente', 'cumpre', 'as', 'especificações', 'técnicas', '!', 'Recomendo', '!', '!']",['menu'],['fácil acesso'],"['produto', 'instalação', 'produto']","['adorei', 'super fácil instalar', 'recomendo']",,"[[2, 3]]","[[4, 6]]","['O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",617,1,1,6
Bom custo beneficio. O único defeito é que trava bastante.,"['Bom', 'custo', 'beneficio', '.', 'O', 'único', 'defeito', 'é', 'que', 'trava', 'bastante', '.']",['custo beneficio'],['bom'],['processamento'],['trava bastante'],,"[[1, 3]]","[[0, 1]]","['O', 'B-ASP', 'I-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",638,1,1,6
"Entrega perfeita, antes do esperado. Tv boa, smart funciona bem. O som é um pouco baixo, mas pelo preço vale comprar. Adorei.","['Entrega', 'perfeita', ',', 'antes', 'do', 'esperado', '.', 'Tv', 'boa', ',', 'smart', 'funciona', 'bem', '.', 'O', 'som', 'é', 'um', 'pouco', 'baixo', ',', 'mas', 'pelo', 'preço', 'vale', 'comprar', '.', 'Adorei', '.']","['entrega', 'tv', 'smart', 'som', 'preço']","['perfeita', 'boa', 'funciona bem', 'pouco baixo', 'vale comprar']",['produto'],['adorei'],,"[[0, 1], [7, 8], [10, 11], [15, 16], [23, 24]]","[[1, 2], [8, 9], [11, 13], [18, 20], [24, 26]]","['B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O']",104,5,1,6
"TV bonita, fácil de usar e instalar. Muito leve. O único problema é a entrada HDMI que fica virada para trás e não lateralmente. Com isso, para quem vai colocar a TV na parede praticamente impossibilita a não ser que compre um suporte que a deixe longe. Uma pena.","['TV', 'bonita', ',', 'fácil', 'de', 'usar', 'e', 'instalar', '.', 'Muito', 'leve', '.', 'O', 'único', 'problema', 'é', 'a', 'entrada', 'HDMI', 'que', 'fica', 'virada', 'para', 'trás', 'e', 'não', 'lateralmente', '.', 'Com', 'isso', ',', 'para', 'quem', 'vai', 'colocar', 'a', 'TV', 'na', 'parede', 'praticamente', 'impossibilita', 'a', 'não', 'ser', 'que', 'compre', 'um', 'suporte', 'que', 'a', 'deixe', 'longe', '.', 'Uma', 'pena', '.']",[],[],"['design', 'peso']","['bonita', 'muito leve']",,[],[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1035,0,0,6
"Recebi minha TV hoje e me decepcionei. Sem dúvida a philips lcd antiga que tenho em casa da um banho. Mesmo habilitando todas funções para garantir um melhor desempenho e qualidade pude verificar que: - A tv não possui uma boa qualidade de imagem: Falta nitidez, brilho e contraste e qualidade no formato HD. - O áudio é bem fraco. Não possui nenhum grave, nem mesmo ajustando o equalizador.","['Recebi', 'minha', 'TV', 'hoje', 'e', 'me', 'decepcionei', '.', 'Sem', 'dúvida', 'a', 'philips', 'lcd', 'antiga', 'que', 'tenho', 'em', 'casa', 'da', 'um', 'banho', '.', 'Mesmo', 'habilitando', 'todas', 'funções', 'para', 'garantir', 'um', 'melhor', 'desempenho', 'e', 'qualidade', 'pude', 'verificar', 'que', ':', '-', 'A', 'tv', 'não', 'possui', 'uma', 'boa', 'qualidade', 'de', 'imagem', ':', 'Falta', 'nitidez', ',', 'brilho', 'e', 'contraste', 'e', 'qualidade', 'no', 'formato', 'HD', '.', '-', 'O', 'áudio', 'é', 'bem', 'fraco', '.', 'Não', 'possui', 'nenhum', 'grave', ',', 'nem', 'mesmo', 'ajustando', 'o', 'equalizador', '.']","['imagem', 'nitidez', 'brilho', 'contraste', 'áudio', 'grave']","['não possui uma boa qualidade', 'falta', 'falta', 'falta', 'bem fraco', 'não possui nenhum']",[],[],,"[[46, 47], [49, 50], [51, 52], [53, 54], [62, 63], [70, 71]]","[[40, 45], [48, 49], [48, 49], [48, 49], [64, 66], [67, 70]]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'B-ASP', 'O', 'B-ASP', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1067,6,1,6
"Esperava bem mais da Samsung em uma TV moderna. a imagem é muito pixelizada; o áudio é fraquíssimo (abaixo do esperado mesmo para um TV de baixo custo); o acabamento é ruim (o botão de ligar/desligar parece que vai quebrar). Possuo uma TV LG há mais de 5 anos que possui imagem infinitamente superior a esta Samsung, além do áudio e qualidade. Muita decepção do o produto. Sinceramente, não entendo as altas notas deste produto aqui. Não refletem a realidade. Imaginava que as TVs da Samsung estivesse bem melhor. Mas infelizmente não estão. Vou comprar outra TV, pro meu quarto e tenho uma certeza: NÃO SERÁ SUMSUNG - e muito menos essa! Porcaria!","['Esperava', 'bem', 'mais', 'da', 'Samsung', 'em', 'uma', 'TV', 'moderna', '.', 'a', 'imagem', 'é', 'muito', 'pixelizada', ';', 'o', 'áudio', 'é', 'fraquíssimo', '(', 'abaixo', 'do', 'esperado', 'mesmo', 'para', 'um', 'TV', 'de', 'baixo', 'custo', ')', ';', 'o', 'acabamento', 'é', 'ruim', '(', 'o', 'botão', 'de', 'ligar', '/', 'desligar', 'parece', 'que', 'vai', 'quebrar', ')', '.', 'Possuo', 'uma', 'TV', 'LG', 'há', 'mais', 'de', '5', 'anos', 'que', 'possui', 'imagem', 'infinitamente', 'superior', 'a', 'esta', 'Samsung', ',', 'além', 'do', 'áudio', 'e', 'qualidade', '.', 'Muita', 'decepção', 'do', 'o', 'produto', '.', 'Sinceramente', ',', 'não', 'entendo', 'as', 'altas', 'notas', 'd', 'este', 'produto', 'aqui', '.', 'Não', 'refletem', 'a', 'realidade', '.', 'Imaginava', 'que', 'as', 'TVs', 'da', 'Samsung', 'estivesse', 'bem', 'melhor', '.', 'Mas', 'infelizmente', 'não', 'estão', '.', 'Vou', 'comprar', 'outra', 'TV', ',', 'pro', 'meu', 'quarto', 'e', 'tenho', 'uma', 'certeza', ':', 'NÃO', 'SERÁ', 'SUMSUNG', '-', 'e', 'muito', 'menos', 'essa', '!', 'Porcaria', '!']","['tv', 'imagem', 'áudio', 'acabamento', 'botão de ligar/desligar', 'produto', 'produto']","['esperava bem mais', 'muito pixelizada', 'fraquíssimo', 'ruim', 'parece que vai quebrar', 'decepção', 'não entendo as altas notas']",['produto'],['porcaria'],,"[[7, 8], [11, 12], [17, 18], [34, 35], [39, 44], [78, 79], [89, 90]]","[[0, 3], [13, 15], [19, 20], [36, 37], [44, 48], [75, 76], [82, 87]]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'B-ASP', 'I-ASP', 'I-ASP', 'I-ASP', 'I-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1045,7,1,6
O controle remoto podia ser mais anatômico. Com teclas diferenciadas perceptíveis ao toque.,"['O', 'controle', 'remoto', 'podia', 'ser', 'mais', 'anatômico', '.', 'Com', 'teclas', 'diferenciadas', 'perceptíveis', 'a', 'o', 'toque', '.']","['controle remoto', 'controle remoto']","['podia ser mais anatômico', 'teclas diferenciadas perceptíveis ao toque']",[],[],,"[[1, 3], [1, 3]]","[[3, 7], [9, 15]]","['O', 'B-ASP', 'I-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",6,1,1,6
"O áudio da TV não é bom, deixa muito a desejar, já mexi em todas as configurações de áudio, porém não melhora, o som fica muito estridente. Por muitas vezes o smart trava também, e o controle remoto não responde, com isso tenho que desligar na tomada. Me decepcionei, uma vez que tenho uma smartv Samsung 40 polegadas Samsung que não deixa nada a desejar, pelo contrário, ótima TV, confiando nisso optei pela Samsung 32, e me frustrei.","['O', 'áudio', 'da', 'TV', 'não', 'é', 'bom', ',', 'deixa', 'muito', 'a', 'desejar', ',', 'já', 'mexi', 'em', 'todas', 'as', 'configurações', 'de', 'áudio', ',', 'porém', 'não', 'melhora', ',', 'o', 'som', 'fica', 'muito', 'estridente', '.', 'Por', 'muitas', 'vezes', 'o', 'smart', 'trava', 'também', ',', 'e', 'o', 'controle', 'remoto', 'não', 'responde', ',', 'com', 'isso', 'tenho', 'que', 'desligar', 'na', 'tomada', '.', 'Me', 'decepcionei', ',', 'uma', 'vez', 'que', 'tenho', 'uma', 'smartv', 'Samsung', '40', 'polegadas', 'Samsung', 'que', 'não', 'deixa', 'nada', 'a', 'desejar', ',', 'pelo', 'contrário', ',', 'ótima', 'TV', ',', 'confiando', 'n', 'isso', 'optei', 'pela', 'Samsung', '32', ',', 'e', 'me', 'frustrei', '.']","['áudio', 'som', 'smart', 'controle remoto']","['não é bom', 'fica muito estridente', 'trava', 'não responde']",['produto'],['me decepcionei'],,"[[1, 2], [27, 28], [36, 37], [42, 44]]","[[4, 7], [28, 31], [37, 38], [44, 46]]","['O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'I-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1058,4,1,6
"gostei muito da tv, superou minhas expectativas. parabéns a americanas.com pela agilidade na entrega, gastando apenas tres dias. estou muito satisfeito.","['gostei', 'muito', 'da', 'tv', ',', 'superou', 'minhas', 'expectativas', '.', 'parabéns', 'a', 'americanas.com', 'pela', 'agilidade', 'na', 'entrega', ',', 'gastando', 'apenas', 'tres', 'dias', '.', 'estou', 'muito', 'satisfeito', '.']","['tv', 'entrega']","['gostei muito', 'agilidade']",[],[],,"[[3, 4], [15, 16]]","[[0, 2], [13, 14]]","['O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",17,2,1,6
A minha chegou 3 dias depois da compra. Adorei a qualidade... Atendeu as espectativas. Mas para quem tem crianças o melhor é que a mesma seja presa ao painel. Pois os pezinhos não dão estabilidade.,"['A', 'minha', 'chegou', '3', 'dias', 'depois', 'da', 'compra', '.', 'Adorei', 'a', 'qualidade', '...', 'Atendeu', 'as', 'espectativas', '.', 'Mas', 'para', 'quem', 'tem', 'crianças', 'o', 'melhor', 'é', 'que', 'a', 'mesma', 'seja', 'presa', 'a', 'o', 'painel', '.', 'Pois', 'os', 'pezinhos', 'não', 'dão', 'estabilidade', '.']",['pezinhos'],['não dão estabilidade'],[],[],,"[[36, 37]]","[[37, 40]]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O']",1025,1,1,6
"Atendeu minhas expectativas, aliou preço baixo e qualidade, apesar de parecer muito frágil. É uma das poucas que tem suporte para o aplicativo Netflix. Recomendo!!","['Atendeu', 'minhas', 'expectativas', ',', 'aliou', 'preço', 'baixo', 'e', 'qualidade', ',', 'apesar', 'de', 'parecer', 'muito', 'frágil', '.', 'É', 'uma', 'das', 'poucas', 'que', 'tem', 'suporte', 'para', 'o', 'aplicativo', 'Netflix', '.', 'Recomendo', '!', '!']","['preço', 'netflix']","['baixo', 'tem suporte']","['produto', 'produto', 'resistência', 'produto']","['atendeu minhas expectativas', 'qualidade', 'parecer muito frágil', 'recomendo']",,"[[5, 6], [26, 27]]","[[6, 7], [21, 23]]","['O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O']",762,2,1,6
"Produto excelente, superou minhas expectativas. Entrega feita antes do prazo, tudo certo!","['Produto', 'excelente', ',', 'superou', 'minhas', 'expectativas', '.', 'Entrega', 'feita', 'antes', 'do', 'prazo', ',', 'tudo', 'certo', '!']","['produto', 'entrega']","['excelente', 'antes do prazo']",['produto'],['superou minhas expectativas'],,"[[0, 1], [7, 8]]","[[1, 2], [9, 12]]","['B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",96,2,1,6
"Bom preço, smart com todas as vantagens de entrar na internet e assistir vídeos do youtube ou netflix, qualidade de imagem e som. Nada a reclamar.","['Bom', 'preço', ',', 'smart', 'com', 'todas', 'as', 'vantagens', 'de', 'entrar', 'na', 'internet', 'e', 'assistir', 'vídeos', 'do', 'youtube', 'ou', 'netflix', ',', 'qualidade', 'de', 'imagem', 'e', 'som', '.', 'Nada', 'a', 'reclamar', '.']","['preço', 'smart', 'imagem', 'som']","['bom', 'todas as vantagens', 'qualidade', 'qualidade']",['produto'],['nada a reclamar'],,"[[1, 2], [3, 4], [22, 23], [24, 25]]","[[0, 1], [5, 8], [20, 21], [20, 21]]","['O', 'B-ASP', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O', 'B-ASP', 'O', 'O', 'O', 'O', 'O']",49,4,1,6
"Comprei para minha cozinha,. Se for para sua sala, recomendo uma maior !! Tenho uma de 40 no quarto e uma de 48 na sala, todas Smart Tv Samsung. Não troco de marca, todas excelentes !!","['Comprei', 'para', 'minha', 'cozinha', ',', '.', 'Se', 'for', 'para', 'sua', 'sala', ',', 'recomendo', 'uma', 'maior', '!', '!', 'Tenho', 'uma', 'de', '40', 'no', 'quarto', 'e', 'uma', 'de', '48', 'na', 'sala', ',', 'todas', 'Smart', 'Tv', 'Samsung', '.', 'Não', 'troco', 'de', 'marca', ',', 'todas', 'excelentes', '!', '!']",[],[],[],[],,[],[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",867,0,0,6
A entrega chegou dentro do prazo previsto. Algumas vezes demora a entrar no youtube...,"['A', 'entrega', 'chegou', 'dentro', 'do', 'prazo', 'previsto', '.', 'Algumas', 'vezes', 'demora', 'a', 'entrar', 'no', 'youtube', '...']","['entrega', 'youtube']","['chegou dentro do prazo previsto', 'algumas vezes demora a entrar']",['desempenho'],['demora a entrar no youtube'],,"[[1, 2], [14, 15]]","[[2, 7], [8, 13]]","['O', 'B-ASP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ASP', 'O']",718,2,1,6
